,word
9457,存在
9458,换句话说
9459,更
9460,广义
9461,角度看
9462,只要
9463,地球
9464,存在
9465, 
9466,雨果
9467,通过
9468,冉阿让
9469,救赎
9470,路
9471,重现
9472,大革命
9473,时期
9474,法国
9475,冉阿让
9476,一片
9477,面包
9478,处以
9479,重罚
9480,人生
9481,悲剧
9482,开始
9483,社会
9484,巨变
9485,底层
9486,民众
9487,悲惨
9488,命运
9489,缩影
9490,雨果
9491,写
9492,社会
9493,全貌
9494,写
9495,社会
9496,局部
9497,司法制度
9498,拿破仑
9499,革命
9500,起义
9501,苦役
9502,犯
9503,修道院
9504,街头
9505,野孩
9506,黑话
9507,写
9508,批判
9509,仇恨
9510,写
9511,爱
9512, 
9513,几年
9514,前读
9515,一次
9516,悲惨世界
9517,好长时间
9518,而且
9519,有种
9520,越读
9521,越长
9522,错觉
9523,只
9524,一次
9525,未能
9526,读透
9527,那段
9528,历史
9529,未曾
9530,读懂
9531,所谓
9532,永恒
9533,爱情
9534,只
9535,一次
9536,恐未
9537,领略
9538,雨果
9539,笔下
9540,世界
9541,巴黎
9542,描写
9543,始终
9544,散发
9545,矢志不渝
9546,热爱
9547,）
9548,百分之一
9549,风采
9550,实在
9551,太
9552,庞大
9553,好似
9554,刚刚
9555,触及
9556,丢
9557,丢
9558,便
9559,开始
9560,渐
9561, 
9562,当
9563,觉得
9564,生活
9565,感到
9566,失望
9567,读一读
9568,雨果
9569,悲惨世界
9570,吧
9571,然后
9572,觉得
9573,自己
9574,还是
9575,善待
9576,雨果
9577,只要
9578,世界
9579,还有
9580,无知
9581,贫穷
9582,悲惨世界
9583,一直
9584,存在
9585,意义
9586,悲惨世界
9587,初次
9588,出版
9589,1862
9590,至今
9591,整整
9592,161
9593,两年
9594,前
9595,圆明园
9596,di
9597,一次
9598,放火烧
9599,当时
9600,雨
9601, 
9602,情节
9603,一些
9604,年纪
9605,尚轻
9606,女
9607,读者
9608,雨果
9609,先生
9610,悲惨世界
9611,总会
9612,芳
9613,蒂娜
9614,故事
9615,哭
9616,劝退
9617,从没
9618,见过
9619,这么
9620,可怜
9621,母亲
9622,伟大
9623,母亲
9624,为了
9625,狮子
9626,大
9627,开口
9628,寄养
9629,女儿
9630,家庭
9631,付账
9632,单
9633,卖掉
9634,一头
9635,金发
9636,两颗
9637,门牙
9638,最后
9639,被迫
9640,出卖
9641,身体
9642,整整
9643,六年
9644,直到
9645,病死
9646,没能
9647,一岁
9648,离别
9649,女儿
9650,相见
9651, 
9652,英国
9653,文艺复兴
9654,时期
9655,那么
9656,剧作家
9657,诗人
9658,誉为
9659,人类
9660,文学
9661,奥林匹斯
9662,山上
9663,宙斯
9664,威廉
9665,莎士比亚
9666,二百多年
9667,法国
9668,那么
9669,一位
9670,法国
9671,文学史
9672,卓越
9673,民主
9674,作家
9675,被誉为
9676,法兰西
9677,莎士比亚
9678,维克多
9679,雨果
9680,雨果
9681,最让人
9682,记忆
9683,深刻
9684,作品
9685,巴
9686, 
9687,作为
9688,世界级
9689,文学名著
9690,悲惨世界
9691,描述
9692,19
9693,世纪
9694,法国
9695,社会
9696,犯人
9697,所
9698,面临
9699,悲惨世界
9700,所
9701,体现
9702,悲惨
9703,着实
9704,悲惨
9705,几乎
9706,读过
9707,一遍
9708,不忍
9709,再
9710,然而
9711,不同
9712,年龄阶段
9713,能
9714,读出
9715,不同
9716,味道
9717,后浪
9718,插图
9719,珍藏版
9720,悲惨世界
9721,出版
9722,还是
9723,忍不住
9724,翻开
9725,一次
9726,仍然
9727,体
9728, 
9729,悲惨世界
9730,主要
9731,讲
9732,法国
9733,苦刑
9734,犯
9735,冉阿让
9736,个人经历
9737,大
9738,作家
9739,雨果
9740,犀利
9741,笔触
9742,融入
9743,法国
9744,历史
9745,战争
9746,哲学
9747,法律
9748,宗教
9749,主题
9750,探讨
9751,一直
9752,深受
9753,各国
9754,人民
9755,喜爱
9756,据
9757,某瓣
9758,显示
9759,已有
9760,385
9761,版本
9762,百花齐放
9763,版本
9764,后浪
9765,插图
9766,版
9767,依然
9768,做出
9769,自己
9770,特点
9771,毫不逊色
9772,首先
9773, 
9774,情节
9775,悲惨世界
9776,法国
9777,作家
9778,维克多
9779,雨果
9780,Victor
9781,Hugo
9782,）
9783,于
9784,1862
9785,出版
9786,经典
9787,文学
9788,巨著
9789,认为
9790,世界
9791,文学史
9792,巅峰
9793,之作
9794,融进
9795,雨果
9796,法国
9797,历史
9798,战争
9799,哲学
9800,法律
9801,宗教
9802,主题
9803,探讨
9804,检视
9805,善
9806,恶
9807,爱情
9808,亲情
9809,法律
9810,人性
9811,本质
9812,故事
9813,背景
9814,19
9815,世纪
9816,法国
9817,主要
9818, 
9819,情节
9820,悲惨世界
9821,不禁
9822,仰天长啸
9823,雨果
9824,真是
9825,了不起
9826,大
9827,作家
9828,啊
9829,这才
9830,真正
9831,文学
9832,经典
9833,啊
9834,巨著
9835,既
9836,阿让
9837,一生
9838,法国
9839,18
9840,世纪末
9841,19
9842,世纪
9843,初
9844,历史
9845,其中
9846,既有
9847,故事
9848,政治
9849,历史
9850,甚至
9851,建筑
9852,故事
9853,精彩
9854,知识
9855,丰富
9856,当然
9857,读者
9858,表示
9859,这些
9860,插入
9861,知识点
9862,过于
9863,密集
9864,而且
9865,十
9866, 
9867,情节
9868,做
9869,后浪
9870,插图
9871,珍藏版
9872,经典
9873,系列
9874,最新
9875,作品
9876,著名
9877,法国
9878,作家
9879,维克多
9880,雨果
9881,悲惨世界
9882,实在
9883,太
9884,精美
9885,拿到
9886,手里
9887,那一刻
9888,真真切切
9889,感动
9890,哭
9891,感觉
9892,精致
9893,函套
9894,黑红
9895,白
9896,法国
9897,配色
9898,封面
9899,拿破仑
9900,牵马
9901,踽踽独行
9902,画面
9903,下印
9904,雨果
9905,笔下
9906,人物
9907,群像
9908,图
9909,打开
9910,黑色
9911,封印
9912,五册
9913,图书
9914,不同
9915,封面
9916, 
9917,十八
9918,世纪末
9919,资产阶级
9920,高歌
9921,前进
9922,无产阶级
9923,生存
9924,挣扎
9925,社会
9926,财富
9927,分配
9928,公平
9929,资产阶级
9930,得到
9931,大量
9932,财富
9933,需要
9934,照顾
9935,人民
9936,分
9937,得
9938,最少
9939,财富
9940,底层
9941,人民
9942,缺衣少食
9943,难以
9944,维持
9945,生计
9946,有着
9947,不幸
9948,悲惨
9949,命运
9950,他们
9951,困境
9952,无疑
9953,贫穷
9954,造成
9955,正如
9956,雨果
9957,所说
9958,贫穷
9959,使
9960,男子
9961,潦倒
9962,饥饿
9963,使
9964, 
9965,悲惨世界
9966,很多
9967,令人
9968,动容
9969,感动
9970,场景
9971,沙威
9972,自杀
9973,震撼
9974,一幕
9975,这是
9976,执拗
9977,妥协
9978,法律
9979,信仰者
9980,自我
9981,毁灭
9982,唯一
9983,能
9984,找到
9985,出路
9986,沙威
9987,从小
9988,困苦
9989,生活
9990,环境
9991,造就
9992,执拗
9993,偏执
9994,性格
9995,光看
9996,外貌
9997,感觉
9998,出
9999,一只
10000,长着
10001,一身
10002,人皮
10003,凶猛
10004,猎狗
10005,读者
10006, 
10007,本文
10008,刊登
10009,于
10010,伦理
10011,学术
10012,11
10013,美德
10014,伦理
10015,重新
10016,定位
10017,第
10018,197
10019,-
10020,220
10021,页
10022,此处
10023,略去
10024,注释
10025,各位
10026,读者
10027,若有
10028,引用
10029,需
10030,烦请
10031,核对
10032,原文
10033,哲学
10034,思辨
10035,不同
10036,文学作品
10037,叙事
10038,探讨
10039,人类
10040,根本性
10041,理论化
10042,伦理学
10043,对象
10044,外
10045,在于
10046,自身
10047,命运
10048,诉诸
10049,客观
10050,冷静
10051,推演
10052,思辨
10053,叙事
10054,伦理
10055,则
10056,通过
10057,叙事
10058,将
10059,读者
10060, 
10061,这书
10062,很长
10063,有时候
10064,我会
10065,觉得
10066,有点
10067,啰嗦
10068,关于
10069,历史
10070,革命
10071,部分
10072,我读
10073,得
10074,有点
10075,艰难
10076,有时候
10077,有点
10078,困
10079,这些
10080,比较
10081,薄弱
10082,但是
10083,还是
10084,喜欢
10085,这书里
10086,穷苦
10087,飘摇
10088,充满
10089,革命性
10090,生命力
10091,法国
10092,冉阿让
10093,米里
10094,哀
10095,主教
10096,芳汀
10097,沙威
10098,abc
10099,朋友
10100,马吕
10101, 
10102,冉阿让
10103,偷窃
10104,入狱
10105,苦刑
10106,犯
10107,当
10108,刑满释放
10109,遭受
10110,世人
10111,偏见
10112,仿佛
10113,病毒
10114,般
10115,讨厌
10116,有幸
10117,认识
10118,善良
10119,主教
10120,给予
10121,美味
10122,食物
10123,温暖
10124,炉火
10125,唯一
10126,银
10127,烛台
10128,偷走
10129,责怪
10130,去向
10131,警察
10132,表明
10133,已
10134,赠予
10135,高大
10136,形象
10137,从此
10138,深植于
10139,冉阿让
10140,心里
10141,冉阿让
10142,致富
10143,当地
10144,提供
10145,大量
10146, 
10147,情节
10148,译者
10149,李玉民
10150,出版社
10151,长江文艺出版社
10152,2018
10153,）
10154,1
10155,.
10156,开始
10157,创思
10158,1828
10159,）
10160,开始
10161,动笔
10162,1845
10163,）
10164,花
10165,近
10166,十七年
10167,久
10168,十多年
10169,雨果
10170,不断
10171,搜集
10172,材料
10173,生活
10174,提取
10175,素材
10176,自己
10177,关怀
10178,渗透到
10179,每
10180,身份
10181,层次
10182,历时
10183,十六年
10184,才
10185,算
10186,完成
10187,1861
10188,）
10189,其中
10190,艰难
10191,心血
10192,接近
10193,于
10194,曹雪芹
10195,披阅
10196, 
10197,情节
10198,""""
10199,光见
10200,男人
10201,悲惨
10202,等于
10203,什么
10204,没
10205,看见
10206,应该
10207,看一看
10208,女人
10209,悲惨
10210,光见
10211,女人
10212,悲惨
10213,等于
10214,什么
10215,没
10216,看见
10217,应该
10218,看一看
10219,孩子
10220,悲惨
10221,珂
10222,赛特
10223,19
10224,世纪
10225,无疑
10226,幸运
10227,虽然
10228,童年
10229,际
10230,际遇
10231,如
10232,灰姑娘
10233,一般
10234,阿
10235,高尚
10236,爱
10237,她
10238,撕开
10239,头顶
10240,连绵
10241,乌云
10242,投
10243,光明
10244,修道院
10245,受过
10246,良好
10247,教育
10248,善良
10249, 
10250,法律
10251,社会
10252,事实
10253,表现
10254,社会秩序
10255,之所以
10256,存在
10257,离不开
10258,必要
10259,社会
10260,控制
10261,悲惨世界
10262,作品
10263,法律
10264,作为
10265,一种
10266,社会
10267,事实
10268,其中
10269,发挥
10270,作用
10271,涂尔干
10272,法律
10273,定义
10274,能够
10275,实行
10276,制裁
10277,行为规范
10278,认为
10279,制裁
10280,一共
10281,分为
10282,两类
10283,其中
10284,一类
10285,建立
10286,痛苦
10287,之上
10288,或
10289,至少
10290,犯人
10291,带来
10292,一定
10293,损失
10294, 
10295,情节
10296,不出意外
10297,的话
10298,这是
10299,2021
10300,年度
10301,我读
10302,最后
10303,最后
10304,一篇
10305,能够
10306,将
10307,鸿篇巨制
10308,还要
10309,托
10310,手术
10311,福
10312,否则
10313,耐心
10314,勇气
10315,去
10316,细细
10317,品读
10318,少
10319,些许
10320,震憾
10321,感动
10322,在我看来
10323,所谓
10324,文气
10325,作品
10326,目的
10327,魅力
10328,在于
10329,打造
10330,亦
10331,真亦幻
10332,世界
10333,雨果
10334,&
10335,lt
10336,;
10337,悲惨世界
10338,&
10339,gt
10340,;
10341,所
10342,创造
10343,世
10344, 
10345,悲惨世界
10346,真的
10347,如
10348,书名
10349,一般
10350,雨果
10351,勾画出
10352,1750
10353,-
10354,1850
10355,整整
10356,世纪
10357,悲惨
10358,画卷
10359,吗
10360,注
10361,文中
10362,中段
10363,涉及
10364,剧透
10365,自行
10366,选择
10367,跳过
10368,其余部分
10369,皆
10370,评论
10371,贫穷
10372,使
10373,男人
10374,腐化
10375,饥饿
10376,使
10377,女人
10378,堕落
10379,黑暗
10380,使
10381,儿童
10382,羸弱
10383,整个
10384,世纪
10385,三大
10386,中皆有
10387,清晰
10388,体现
10389,下层社会
10390,种种
10391,困厄
10392,民众
10393,凄
10394, 
10395,摘自
10396,日记
10397,发现自己
10398,最近
10399,突然
10400,喜欢
10401,翻一翻
10402,悲惨世界
10403,这本
10404,感谢
10405,妹妹
10406,几年
10407,前
10408,送给
10409,这本
10410,珍贵
10411,）
10412,虽然
10413,以前
10414,网上
10415,找来
10416,读过
10417,但是
10418,一直
10419,兴致
10420,进去
10421,自己
10422,写
10423,长篇小说
10424,重读
10425,悲惨世界
10426,想起
10427,这样
10428,一句
10429,话
10430,世界
10431,真是
10432,一团糟
10433,这句
10434,话
10435,出自
10436, 
10437,经过
10438,寒假
10439,阅读
10440,终于
10441,雨果
10442,悲惨世界
10443,啃
10444,个人
10445,认为
10446,这是
10447,雨果
10448,创作
10449,史上
10450,当之无愧
10451,伟大
10452,杰作
10453,向
10454,雨果
10455,致以
10456,深深
10457,敬意
10458,这是
10459,更是
10460,规模宏大
10461,史诗
10462,作品
10463,冉阿让
10464,个人经历
10465,为主
10466,线
10467,全方位
10468,描写
10469,拿破仑
10470,战争
10471,之后
10472,十几年
10473,间
10474,法国
10475,历史
10476,革命
10477,战争
10478,道
10479, 
10480,整部
10481,在于
10482,怎样
10483,揭露
10484,这种
10485,社会
10486,压迫
10487,人间
10488,变成
10489,地狱
10490,深切
10491,地
10492,体会
10493,社会
10494,最底层
10495,穷苦
10496,生活
10497,人性
10498,善恶
10499,并且
10500,时而
10501,感动
10502,不得不
10503,再
10504,一次
10505,感叹
10506,巨匠
10507,雨果
10508,文笔
10509,光明磊落
10510,宽厚
10511,善良
10512,无论
10513,哪里
10514,受到
10515,人们
10516,尊重
10517,但是
10518,阴险
10519,狡诈
10520,自私自利
10521,小人
10522,会永
10523, 
10524,""""
10525,做
10526,圣人
10527,特殊
10528,情形
10529,;
10530,做
10531,正直
10532,却是
10533,正轨
10534,.
10535,你们
10536,尽管
10537,歧路徘徊
10538,失足
10539,犯错误
10540,总
10541,应当
10542,做个
10543,正直
10544,.
10545,""""
10546,尽量少
10547,犯错误
10548,准则
10549,;
10550,犯错误
10551,天使
10552,梦想
10553,.
10554,尘世
10555,一切
10556,免不了
10557,犯错误
10558,.
10559,错误
10560,就象
10561,一种
10562,地心吸力
10563,.
10564,""""
10565,常爱
10566,:
10567,""""
10568,教士
10569,教士
10570,勇敢
10571,正如
10572,龙骑
10573,队长
10574,有龙
10575,骑队
10576, 
10577,没读
10578,原著
10579,前
10580,看过
10581,悲惨世界
10582,改编
10583,歌剧
10584,电影
10585,当时
10586,感受
10587,故事
10588,挺
10589,简单
10590,吹捧
10591,这么
10592,伟大
10593,怎么回事
10594,近来
10595,开头
10596,之后
10597,曾一度
10598,认为
10599,这是
10600,年度
10601,最佳
10602,然而
10603,长篇
10604,巨著
10605,随着
10606,三册
10607,下来
10608,感受
10609,必须
10610,5
10611,星
10612,4.5
10613,吧
10614,忍
10615,不了
10616,只能
10617,4
10618,感觉
10619,全书
10620, 
10621,情节
10622,若
10623,全书
10624,喜爱
10625,角色
10626,一定
10627,那个
10628,如风
10629,一样
10630,自由
10631,少年
10632,加弗
10633,罗什
10634,加弗
10635,罗什
10636,生长
10637,巴黎
10638,街头
10639,流浪儿
10640,巴黎
10641,底层
10642,混乱
10643,社会
10644,养育
10645,孩子
10646,父母
10647,像是
10648,孤儿
10649,一样
10650,成长
10651,家人
10652,关心
10653,父亲
10654,甚至
10655,晓得
10656,存在
10657,可是
10658,呢
10659,泥巴
10660,似的
10661,街头
10662,生活
10663,像是
10664,白鸽
10665,一样
10666,纯
10667, 
10668,第二遍
10669,雨果
10670,悲惨世界
10671,一直
10672,想
10673,阅读
10674,经典
10675,文学
10676,自己
10677,好处
10678,什么
10679,人物性格
10680,分析
10681,剧情
10682,解读
10683,等等
10684,其实
10685,最后
10686,落脚点
10687,对于
10688,读者
10689,个体
10690,益处
10691,比较
10692,狭义
10693,想法
10694,西方
10695,文学
10696,经典
10697,经常
10698,剧情
10699,主角
10700,做
10701,很多
10702,坏
10703,事情
10704,以恶报恶
10705,对待
10706,社会
10707,对待
10708,他人
10709,对待
10710,自己
10711, 
10712,悲惨世界
10713,名著
10714,但是
10715,更
10716,吸引
10717,名字
10718,想
10719,看一看
10720,能够
10721,经受
10722,几个
10723,世纪
10724,奉
10725,经典
10726,所谓
10727,世界
10728,多么
10729,悲惨
10730,相比
10731,于
10732,现代人
10733,生活
10734,希望
10735,可以
10736,找到
10737,向上
10738,生活
10739,力量
10740,首先
10741,提到
10742,米
10743,哀
10744,先生
10745,对人
10746,友善
10747,慎独
10748,节俭
10749,典型
10750,主教
10751,圣人
10752,般的
10753,正面
10754,形象
10755,全
10756, 
10757,马吕斯
10758,身世
10759,改变
10760,然后
10761,弃读
10762,记得
10763,高一
10764,刚
10765,开始
10766,巴黎圣母院
10767,记得
10768,清楚
10769,整章
10770,大概
10771,第二章
10772,任何
10773,故事情节
10774,纯粹
10775,巴黎
10776,景物
10777,描写
10778,知道
10779,当年
10780,得
10781,是不是
10782,删减
10783,版
10784,不厚
10785,薄
10786,不过
10787,大概
10788,只有
10789,三十万
10790,字
10791,左右
10792,吧
10793,不像
10794,这本
10795,悲惨世界
10796,一百二十五
10797,万
10798, 
10799,01
10800,.
10801,电影
10802,书本
10803,总体
10804,评价
10805,电影
10806,比书
10807,好看
10808,书比
10809,电影
10810,高档
10811,深刻
10812,太
10813,很多
10814,大概
10815,一样
10816,电影
10817,电影
10818,折服
10819,然后
10820,去
10821,音乐剧
10822,然后
10823,去
10824,电影
10825,节奏快
10826,一路
10827,燃燃燃
10828,歌曲
10829,此起彼伏
10830,好棒
10831,文风
10832,太
10833,另类
10834,第一次
10835,这种
10836,里面
10837,自己
10838,自己
10839,人物
10840,剧情
10841, 
10842,安息
10843,活着
10844,尽管
10845,命运
10846,曲折离奇
10847,死
10848,只
10849,失去
10850,天使
10851,生死
10852,由常
10853,像
10854,白天
10855,离去
10856,夜晚
10857,来临
10858,这是
10859,关于
10860,爱
10861,恩典
10862,救赎
10863,史诗
10864,始于
10865,苦难
10866,终于
10867,救赎
10868,巨作
10869,冉阿让
10870,世间
10871,善
10872,接受者
10873,成
10874,世间
10875,善
10876,传递
10877,者
10878,啊
10879,扇门
10880,不问
10881,走进
10882,有没有
10883,名字
10884,只
10885,问
10886,没
10887, 
10888,文
10889,-
10890,周航
10891,悲惨世界
10892,到底
10893,怎样
10894,作品
10895,雨果
10896,序言
10897,对于
10898,现实
10899,世界
10900,弊端
10901,有过
10902,这样
10903,一句
10904,话
10905,贫穷
10906,使
10907,男子
10908,潦倒
10909,饥饿
10910,使
10911,妇女
10912,堕落
10913,黑暗
10914,使
10915,儿童
10916,羸弱
10917,悲惨世界
10918,写作
10919,正是
10920,出于
10921,这种
10922,揭露
10923,弊端
10924,目的
10925,这样
10926,目的
10927,使得
10928,雨果
10929,预设
10930,宏大
10931,故事
10932,架构
10933,从构
10934, 
10935,如果说
10936,中国
10937,文学
10938,世界
10939,文学
10940,什么
10941,差距
10942,的话
10943,我会
10944,答案
10945,人性
10946,雨果
10947,巨著
10948,有色眼镜
10949,遮掩
10950,只
10951,悲惨
10952,人生
10953,希望
10954,只
10955,丑恶
10956,挖掘
10957,生命
10958,光辉
10959,只
10960,阶层
10961,矛盾
10962,不可
10963,调和
10964,怀揣
10965,希望
10966,光辉
10967,民族
10968,那种
10969,面向未来
10970,进步
10971,决
10972, 
10973,只读
10974,冉阿让
10975,收留
